text,label
"ANKARA (Reuters) - Iran accused France on Friday of fuelling tension in the Middle East by taking a  biased  stance on Tehran s regional policy, and President Emmanuel Macron said Tehran misunderstood its  balanced  position.     It seems that France has a biased view toward the ongoing crises and humanitarian catastrophes in the Middle East,  Foreign Ministry spokesman Bahram Qasemi was quoted as saying by state TV.  This view fuels regional conflicts, whether intentionally or unintentionally.  French Foreign Minister Jean-Yves Le Drian said on Thursday France was worried about Iran s involvement in the Middle East crisis and its disputed ballistic missile program.   Iran s role and the different areas where this country operates worries us,  Le Drian told a joint news conference with his Saudi counterpart Adel Jubeir in Riyadh.  I am thinking in particular of Iran s interventions in regional crises, this hegemonic temptation and I m thinking of its ballistic program,  he said. Iran has repeatedly rejected France s call for talks on its missile program, saying it is defensive and unrelated to its 2015 nuclear agreement with world powers. Asked at an EU summit in Gothenburg about Iran s accusations, Macron said Tehran misunderstood France s  balanced  position of talking to everyone and not taking sides between Sunni and Shi ite Muslims.  Our wish is that Iran has a less aggressive strategy in the region and that we can clarify its ballistic missile strategy which seems to be uncontrolled,  he said.  Iran is a power that we wish to have a dialogue with and that we will continue to talk to.  Paris suggested this week that new European Union sanctions against Iran could be discussed over its missile tests. But EU foreign policy chief Federica Mogherini seemed to dismiss that idea on Tuesday. Shi ite-dominated Iran and its regional arch-rival Sunni Saudi Arabia are involved in proxy wars across the region, backing opposite sides in Syria, Yemen, Iraq and Lebanon. Jubeir told Reuters on Thursday that the kingdom s actions in the Middle East were a response to what he called the  aggression  of Iran. Qasemi said Jubeir was repeating baseless claims, the state news agency IRNA reported on Friday.   Saudi Arabia s foreign minister s gestures and his blame game will definitely not reduce the responsibility of this country in undermining the regional stability and security,  Qasemi said. ",1
"NEW YORK (Reuters) - Many Americans view Islam unfavorably, and supporters of Republican presidential candidate Donald Trump are more than twice as likely to view the religion negatively as those backing Democratic presidential candidate Hillary Clinton, according to a Reuters/Ipsos online poll of more than 7,000 Americans. It shows that 37 percent of American adults have a “somewhat unfavorable” or “very unfavorable” view of Islam. This includes 58 percent of Trump supporters and 24 percent of Clinton supporters, a contrast largely mirrored by the breakdown between Republicans and Democrats. By comparison, respondents overall had an equally unfavorable view of atheism at 38 percent, compared with 21 percent for Hinduism, 16 percent for Judaism and 8 percent for Christianity.  Spokespeople for Trump and Clinton declined to comment. The poll took place before an attacker on Thursday drove his truck into a holiday crowd in Nice, France, killing more than 80 people in what President Francois Hollande called a terrorist act. Police sources said the driver, while linked to common crimes, was not on a watch list of intelligence services and no Islamist militant group immediately claimed responsibility for the attack. The race for the Nov. 8 U.S. presidential election has put a spotlight on Americans’ views of Muslims with Trump proposing a temporary ban on Muslims entering the United States. He repeated the proposal after Omar Mateen, a New York-born Muslim armed with an assault rifle, killed 49 people in an attack on a Florida gay nightclub last month.  The ideological divide between Trump and Clinton supporters is set against a backdrop of increasing violence and discrimination against Muslims in the United States. The poll shows 78 percent of Trump supporters and 36 percent of Clinton supporters said that when compared to other religions, Islam was more likely to encourage acts of terrorism. Trump supporters were also about twice as likely as Clinton supporters to say that Islam was more encouraging of violence toward Americans, women and gay people. Polling on none of the other belief systems and their perceived connection to terrorism or violence came close to matching those numbers. Clinton has called for a more inclusive environment within American society and for a joint effort between the U.S. government and Muslim countries to battle the spread of Islamist militancy.  She has criticized Trump’s harsh statements about Muslims and Mexicans while Trump has bemoaned what he calls American society’s devotion to political correctness. Graphic: tmsnrt.rs/29IPJ6l Party affiliation accounted for the deepest division among Americans where their views on Muslims were concerned. Respondents’ status as rich or poor, young or old, or male or female did not offer as pronounced an overall view as did their identification as Democrats or Republicans.  “If it was true that Trump did not represent Republicans broadly defined, you would think Republicans would look different; they don’t,” said Douglas McAdam, a sociology professor at Stanford University who studies American politics. “It goes against the claims of the (former presidential candidate) Mitt Romneys of the world, that Trump is not really a Republican, that he doesn’t represent the Republican party. He seems to be resonating with Republicans generally.” According to the Council on American-Islamic Relations, a Muslim civil rights group, attacks on American Muslims and on mosques in the United States rose in 2015 to their highest level ever recorded.  The group said 31 incidents of damage or destruction of mosques were reported; there were 11 incidents in which a Muslim person was the target of a slur or another kind of harassment.  The Reuters/Ipsos poll ran in all 50 states from June 14 to July 6. It included 7,473 American adults and has a credibility interval, a measure of accuracy, of 1 percentage point. ",1
"WASHINGTON (Reuters) - Staff at the U.S. Environmental Protection Agency have been told that President Donald Trump is preparing a handful of executive orders to reshape the agency, to be signed once a new administrator is confirmed, two sources who attended the meeting told Reuters on Wednesday. A senior EPA official who had been briefed by members of the Trump administration mentioned the executive orders at a meeting of staffers in the EPA’s Office of General Counsel on Tuesday, but did not provide details about what the orders would say, said the sources, who asked not to be named. “It was just a heads-up to expect some executive orders, that’s it,” one of the sources said.  The second source said attendees at the meeting were told Trump would sign between two and five executive orders. Trump administration officials did not respond to requests for comment. Trump has promised to cut U.S. environmental rules - including those ushered in by former President Barack Obama targeting carbon dioxide emissions - as a way to bolster the drilling and coal mining industries, but has vowed to do so without compromising air and water quality.  Trump has also expressed doubts about the science behind climate change and promised during his campaign to pull the United States out of a global pact to combat it. Since his election in November, he has softened that stance, saying he would keep an “open mind” to the climate accord. Trump’s pick to run the EPA, Oklahoma Attorney General Scott Pruitt, is scheduled to face a Senate confirmation vote on Friday, according to a Senate aide, after a contentious hearing last month in which lawmakers pressed Pruitt on his ties to the oil industry. Pruitt sued the EPA more than a dozen times to block its regulations while he was the top prosecutor for the oil and gas producing state.  Trump and Pruitt’s positions have worried EPA staff, who are concerned the new administration will cut the EPA’s budget, critical programs and scientific research. [nL1N1FR1JK] Some Republican lawmakers, emboldened by Trump’s election, have raised pressure on the EPA in recent days.  On Tuesday, Rep. Lamar Smith, chairman of the House of Representatives Committee on Science, Space and Technology, asked the EPA’s inspector general to investigate whether EPA staff were using encrypted messages to coordinate efforts to derail the new administration’s agenda, in possible violation of federal records laws. Earlier this month, Rep. Matt Gaetz introduced a 45-word bill to “terminate” the EPA - a piece of legislation that is not expected to pass.",1
"TOKYO (Reuters) - U.S. President Donald Trump greeted Japanese Emperor Akihito and Empress Michiko on Monday with a genteel handshake and nod, but no bow, avoiding the pitfall of U.S. President Barack Obama who was criticized at home for his deep bow to the monarch. Trump, wearing a suit and tie and his wife, Melania, in a long, dark blue dress, were met at the palace entrance by the royal couple, who were both wearing suits. Trump smiled, shook hands and nodded at the 83-year-old emperor before greeting Michiko as well. The four entered the palace where they chatted through interpreters in footage aired live on television, but without sound as is customary. After the meeting, Trump shook hands again, and tapped the emperor s arm repeatedly with his left hand.  Thank you for the great meeting , he told Akihito.  I m sure we will meet again . Obama came under fire after meeting the emperor in Tokyo in 2009 for what his critics back home said was bowing too low to Akihito. Some U.S. commentators said the U.S. president should not lower his head before foreign monarchs. Akihito has spent much of his reign working to heal the wounds of World War II, which was waged across Asia in his father s name, Emperor Hirohito. Obama also faced criticism from a different quarter - etiquette experts - who noted he combined a bow with an handshake, which is not done in Japan traditionally, whether meeting the emperor or anyone else. Japanese guests are not supposed to touch the royal couple or shake hands, but foreign guests often do. Hillary Clinton shook hands and air-kissed the empress on both cheeks, then took her hand as they entered the palace when she met the royal pair as secretary of state in 2011, a month or so after the triple disasters of an earthquake, tsunami and nuclear meltdown hit northeastern Japan in March of that year. Traditionalists say that Japan s Chrysanthemum throne dates back more than 2,000 years. Akihito was the first royal heir in the Japanese imperial family to marry a commoner   a symbol of Japan s new modernity and confidence. Japan earlier this year enacted a law clearing the way for Akihito, to step down, clearing the way for the first abdication by a Japanese monarch in nearly two centuries and the accession of his son, Crown Prince Naruhito in late 2018 early 2019. Akihito s father, Emperor Hirohito, was considered divine until after Japan s defeat in World War Two. The current emperor is defined by the constitution as a symbol of the people, and has no political authority although he is widely respected. ",1
"TARRAGONA, Spain (Reuters) - The Catalonian government on Thursday launched its official campaign for an independence referendum, which Madrid has declared illegal, buoyed by the support of the capital  Barcelona. Crowds filled a bull ring in the northeastern city of Tarragona, applauding and shouting  We will vote!  as regional president Carles Puigdemont arrived to rally support for the Oct. 1 vote. In a boost for the credibility of the referendum, the mayor of Barcelona said earlier on Thursday that the vote would go ahead in the city, having previously expressed concern that civil servants involved may lose their jobs. A town hall spokesman was unable to comment further or explain how civil servants could be protected.      Puigdemont himself is facing criminal charges of misuse of public money, disobedience and abuse of office for organizing the referendum, and prosecutors have summoned hundreds of the region s mayors for questioning.    Police raided a newspaper office and a printing press last week, looking for signs of preparation, and the regional court has ordered Civil Guard agents to shut down web pages providing information about the referendum.  Regional home affairs councillor Joaquim Forn said there was a bigger than usual presence of national police in Catalonia.  They are moving throughout the region. They must be looking for ballot boxes,  he told RAC1 radio. A majority of Catalonia s 5.5 million voters want to have their say on the northeastern region s relationship with Spain, but the independence cause has lost support in recent years and surveys indicate less than 50 percent of the population would choose full self-rule. ",1
"WASHINGTON (Reuters) - Republican U.S. Senator Orrin Hatch wrote in an opinion piece published on Thursday that his meeting with Merrick Garland failed to change his view that the Senate should not act on President Barack Obama’s U.S. Supreme Court nominee. The problem is that no such meeting had yet taken place. Later in the day, the Utah senator issued a statement announcing that he would meet with Garland on Thursday, calling the appeals court judge “an honorable public servant who deserves our respect” but reiterating that the Senate should not act now. Paul Edwards, executive editor of the Deseret News in Hatch’s home state of Utah, said by email the article was a draft that was mistakenly published on newspaper’s website, and apologized to Hatch and the newspaper’s readers for “this unfortunate error.” “Like many of my Senate colleagues, I recently met with Chief Judge Merrick Garland,” Hatch wrote in the piece. “Our meeting, however, does not change my conviction that the Senate should consider a Supreme Court nominee after this presidential election cycle,” Hatch added. The 82-year-old Hatch, first elected to the Senate in 1976, is the longest-serving Senate Republican and is a long-time and influential member of the Judiciary Committee that considers Supreme Court nominees. Hatch has joined with the Senate’s Republican leaders in asserting that Obama’s successor, to be determined in the Nov. 8 presidential election, should fill the vacancy left by the death of conservative Justice Antonin Scalia in February. Democrats have accused Senate Republicans of ignoring their constitutional duties by refusing to consider Garland’s nomination. A copy of the article was archived by Google after the Deseret News removed it. “The electronic publication of this version, awaiting edits from the Senator following his meeting with Judge Garland, was inadvertent,” Edwards added. The article illustrated how unshakeable Republican opposition has been to Obama, a Democrat, appointing a replacement for Scalia. If a Democratic president appoints Scalia’s replacement, that would likely end decades of a conservative majority on the court. Obama nominated Garland on March 16. Hatch helped break a partisan log jam in the Senate against Garland two decades ago when President Bill Clinton nominated him to an appeals court. Garland won Senate confirmation in 1997. ",1
"WASHINGTON (Reuters) - Seven email chains from the private server Hillary Clinton used when she was U.S. secretary of state are being withheld from public release for containing “top secret” material, the Associated Press reported on Friday, without citing a source. The U.S. State Department is scheduled to release another batch of emails from Clinton’s server on Friday. Clinton, who is seeking the Democratic presidential nomination, has been embroiled in a controversy about her use of a private server for government business.  ",1
BEIJING (Reuters) - Chinese President Xi Jinping said China will stick to supply side structural reform and maintain overcapacity reduction and deleveraging efforts.  Xi made the comments in a speech at the beginning of a Communist Party congress. ,1
"MADRID (Reuters) - The former head of Catalonia and other sacked members of the region s government are in Brussels, where they will make a declaration on Monday afternoon, newspaper La Vanguardia said. Other Barcelona-based paper El Periodico had earlier said Puigdemont was in the Belgian capital, without giving any further detail. ",1
"WASHINGTON (Reuters) - Presumptive Republican presidential nominee Donald Trump is expected to announce his choice for running mate at a campaign event on Friday, campaign sources said on Tuesday. Among the possible picks are former U.S. House of Representatives Speaker Newt Gingrich, Indiana Governor Mike Pence, New Jersey Governor Chris Christie and retired Lieutenant General Michael Flynn, according to media reports and Republican sources. “I have it down to five people,” Trump told Fox News on Tuesday. Pence introduced Trump at a campaign rally in Westfield, Indiana, on Tuesday evening. “I don’t know if he’s going to be your governor or your vice president. Who the hell knows,” Trump told the rally. Gingrich and Christie have also campaigned with Trump in recent weeks. The Republican National Convention, where Trump is set to be formally nominated as the party’s candidate for the Nov. 8 election, begins on Monday in Cleveland. ",1
"SAN FRANCISCO/WASHINGTON (Reuters) - A settlement with U.S. regulators gives Volkswagen AG (VOWG_p.DE) too much authority over how to spend $2 billion on electric vehicle technology, a U.S. congresswoman from California said this week in a letter, echoing concerns from states and others who fear the German automaker gains undue influence in the deal. Volkswagen agreed to spend $1.2 billion nationally and $800 million more in California on electric vehicle technology as penalties for equipping hundreds of thousands of diesel vehicles sold in the United States with software designed to cheat tailpipe emissions tests. The letter from Representative Anne Eshoo comes ahead of an Oct. 18 hearing at which a federal judge will consider whether to give final approval to $15.3 billion in settlements for owners, state and federal regulators or require changes and renegotiation. A provision “of particular concern” allows VW to make “possible investments in its own proprietary technology and subsidiaries,” Eshoo, a Democrat, said in the Oct. 4 letter to Environmental Protection Agency (EPA) Administrator Lisa McCarthy. The EPA declined to comment. VW was not immediately available for comment. It has urged the court approve the deal. Eshoo’s fears mirror those raised by electric car-charging station companies in August. Four members of the California state legislature, in comments to the U.S. Department of Justice, also urged independent oversight and administration of the VW funds “to ensure that multiple vendors with cutting-edge technology are able to enter the market.”  The Justice Department said last month it received 1,195 comments period from private citizens, state and local government offices and agencies, businesses, and institutions and associations. The DOJ urged the agreements be approved with only minor changes.  Objectors face an uphill battle since U.S. courts generally give the government significant latitude to negotiate settlements.  The Justice Department said nearly half of the comments were submitted on behalf of a company that provides truck-stop electrification services to long-haul truck drivers, IdleAir, urging that the VW program be allowed to fund such projects. ",1
"ISLAMABAD (Reuters) - Two young boys kneel over small white tables, intently studying the Koran at a madrassa in Pakistan. The Al-Nadwa Madrassa in the hill station of Murree, 30 kilometers (19 miles) from the capital, Islamabad, is part of an established alternative system of education in the South Asian nation. Private schools, charitable institutions and religious seminaries are stepping in to supplement government-run schools to help meet the education needs of an estimated 50 million school-age children. Despite 220,000 schools nationwide, more than 20 million children are not in school, the government said in a 2016 report. The government has pumped money into schooling, with the education budget swelling by 15 percent every year since 2010, according to education consultancy Alif Ailaan. The United Nations estimates Pakistan s current education budget at 2.65 percent of GDP, roughly $8 billion, or around $150 per student.    Private educators say the country s education problems are not only due to a lack of funds but also inadequate teaching.  It s not the number of schools, it s the quality, the attitude,  said Zeba Hussain, founder of the Mashal Schools which teaches children displaced by war in the country s north. Hussain started the charitable Mashal Schools after she met a group of refugee children while visiting the hill areas surrounding Islamabad.  Federal education director Tariq Masood said blaming teachers was unfair. He said population growth and funding were the biggest challenges faced by government schools.  Masood said government schools adhered to a nationwide curriculum that was being constantly reworked and improved.   No one who is underqualified can enter the government system. There are fewer checks in the private system,  he said.  The country s poor often send their children to one of the thousands of religious madrassas (the Arabic word for school) where students live and receive Islamic instruction.     Most operate without government oversight and some madrassas have been criticized for their hardline teachings of Islam. The madrassas say they provide shelter, three full meals, and a good education to young people whose families are unable to make ends meet.   In certain cases people send their kids because they can t even afford to feed them,  said Irfan Sher from the Al-Nadwa Madrassa.  He said Pakistan s future hinged on education for its youth.   The overall policy should be changed...they should understand that if they want to change the country the only way is to spread quality education,  he said. ",1
"WASHINGTON (Reuters) - The top U.S. trade negotiator said late on Tuesday that President Donald Trump is determined to challenge China’s use of unfair subsidies and “non-economic” industrial policy to build up export industries that are costing American jobs. U.S. Trade Representative Robert Lighthizer, in a rare media interview, said that the Trump administration would work to hold China’s practices to the rules of the World Trade Organization, an organization that he has criticized for being ineffective in enforcing fair trade. Speaking on the syndicated “Kevin McCullough Radio” conservative talk show, Lighthizer said there was “no question that China has an industrial policy that is designed to create jobs and wealth in China.” “Our objective is not to let that go on in an unfair way.” Lighthizer, a longtime steel industry trade lawyer who served as deputy USTR in the 1980s, said there were many examples of China’s WTO violations, including dumping of products below cost, unfair subsidies for state firms and other “non-economic” policies. “You have to take on their industrial policy one way or another,” Lighthizer said. “For example, they will develop an industry behind a closed market in China. When that industry is developed with subsidies and with protection, they’ll then let it loose on the world.” He said this has happened in steel, aluminum and other products. “If it’s unfair the president’s going to go after it.” Lighthizer’s comments come about a week after senior Trump administration officials at bilateral economic talks failed to secure any concrete commitments from their Chinese counterparts to eliminate excess steel production capacity or to further open the Chinese services industry to foreign competition. News conferences at the conclusion of the U.S.-China Comprehensive Economic Dialogue talks were canceled and there was no joint statement for the first time since the summer bilateral economic meetings were launched in 2006. China later sought to put a more positive spin on the meeting, saying the two sides had agreed to take “active and effective measures” to tackle the global steel overcapacity problem. Earlier on Tuesday, Trump said in a Wall Street Journal interview that his administration would take its time in deciding on whether to enact steel tariffs or quotas on national security grounds, saying “we don’t want to do it at this moment.” Trump added that the steel decision could come after debates in Congress on health care, taxes and infrastructure spending Regarding negotiations starting in August to modernize the North American Free Trade Agreement, Lighthizer said that Trump wanted to change the 23-year-old trade pact to stop a “basic unfairness” that has allowed U.S. factories and manufacturing jobs to migrate to Mexico. Asked by radio host McCullough if Trump still wanted to scrap NAFTA, Lighthizer said: “Scrapped is too strong but the president wants very substantial changes,” Lighthizer said. ",1
"NEW YORK (Reuters) - Michigan Governor Rick Snyder has met with Wall Street credit rating agencies this week, telling them Michigan’s economy is doing “very well” in the face of a lowered credit outlook, Snyder said on Thursday.  “We had a good, healthy discussion,” Snyder told Reuters after speaking at a CUNY Graduate School of Journalism event in New York City. “Michigan economically is doing very well.” Two weeks ago, just before Michigan’s most recent bond offering, Standard & Poor’s Ratings Services lowered the outlook on Michigan’s credit rating to stable from positive. It cited burgeoning costs associated with a lead-tainted water crisis in the city of Flint and with the cash-strapped Detroit Public Schools (DPS).  Those rising expenses “will limit the state’s ability to build reserves over the nest two fiscal years,” S&P analyst Carol Spain said on March 17. Despite the outlook change, Michigan was able to sell about $82 billion of general obligation bonds with a true interest cost of 1.54 percent, showing little sign that the U.S. municipal bond market wanted to punish the state with exorbitantly high interest rates. One encouraging economic sign in Michigan is the 4.8 percent unemployment rate reported in February versus the national jobless rate of 4.9 percent. Snyder said it was a good time to meet with credit rating agencies because the state is not currently in the market. He tries to do it at least once a year.  ",1
"WASHINGTON (Reuters) - Microsoft Corp co-founder and philanthropist Bill Gates said he and U.S. President-elect Donald Trump had a good conversation about “the power of innovation” on a variety of issues, including health and education. “We had a good conversation about innovation, how it can help in health, education, impact of foreign aide and energy,” Gates, who runs one of the largest private charities in the world, told reporters as he left Trump Tower in New York City after their talk. ",1
"SOFIA (Reuters) - Couples lining up to face each other are given 30 seconds to chat before moving on - in a version of speed dating that, rather than sparking romance, aims to promote understanding and integration for new immigrants. At a social center in the Bulgarian capital Sofia, the locals stand on one side, the immigrants - many refugees from Syria, Afghanistan and other war-torn countries - face them.  The quick-fire conversations - in which participants have just seconds to share their dreams and stories of love, pain and family - are aimed at starting a dialogue between two communities that in normal daily life rarely speak to each other on an equal footing.  It s so good to have an event like this, especially for refugees,  said Rodi Naamo, a 26-year-old Syrian Kurd who arrived in Bulgaria in 2015, when hundreds of thousands of migrants passed through the Balkans en route to Germany and northern Europe.  Bulgarians also appreciated the speedy encounters, as well as the Middle Eastern food and traditional Afghan dances afterwards.  I really enjoyed it, it helped me overcome prejudices,  said Milka Bocheva, a Bulgarian who runs an online business.  They (the refugees) are just people like us, we gave such similar answers.  Bulgaria stands out in the region for its significant Muslim minority, some 12 percent among 7.1 million mainly Orthodox Christians - a legacy of its history as part of the Ottoman Empire.  Despite that, large parts of the population are concerned about the influx of asylum-seekers and migrants.  Naamo, who returned to Bulgaria after a short spell in Germany, to work in a call center, believes opinions are starting to change.  I decided to stay here, this is my country. I ll bring my family here,  he said.   ",1
"BADEN BADEN, Germany (Reuters) - Wary of their first official encounter with U.S. President Donald Trump’s blustery trade agenda, the world’s top finance officials were relieved to find new Treasury Secretary Steven Mnuchin polite and business-like over the weekend. But they yielded ground to the newcomer’s push for the Group of 20 major economies to abandon a decade-old pledge to resist protectionism and to delete communique language on financing the fight against climate change. According to G20 officials who interacted with Mnuchin at the meeting in the spa and casino town of Baden-Baden, Germany, many opted not to challenge Mnuchin on protectionism language. Instead they chose to give some space to him and Trump’s new administration to refine their trade views in the hopes for moderation by the time Germany hosts a G20 leader’s summit in July. Five weeks into his new job, the former Goldman Sachs and commercial banker is currently the only Senate-confirmed Trump appointee working at Treasury. And the Trump administration has not yet decided on the specific policies it will use to make good on campaign pledges to shrink U.S. trade deficits and grow American manufacturing jobs. Options under consideration range from more aggressive anti-dumping enforcement efforts to renegotiating trade deals and enacting a proposed border tax levied on imports. During his campaign, Trump threatened unilateral tariffs on Mexican and Chinese goods and said he would quit the North American Free Trade agreement unless it is renegotiated to his liking.     “We have a new administration in Washington which still has to define precisely its narrative, especially in the context of what was said in the campaign,” said Pierre Moscovici, European Commission Economic Affairs Minister.  “I think Mnuchin is an articulate, constructive and pragmatic man,” Moscovici said. “More work needs to be done to find common ground. It was not ready here. It is not a total surprise.” Japanese Finance Minister Taro Aso, who tangled with Mnuchin’s predecessor, Jack Lew, last year over dollar-yen exchange rate volatility, said he was impressed with Mnuchin’s understanding of economics and financial markets. “That’s why I think we can do good business together,” Aso told reporters.  In the G20 plenary sessions, Mnuchin took to the floor only once, reading from a prepared statement, according to a G20 official, while counterparts from China and France argued forcefully in favor of keeping the anti-protectionism pledge.   While Mnuchin concentrated on making good first impressions with his G20 counterparts, U.S. negotiators behind the scenes insisted that they could no longer accept previous language vowing “to resist all forms of protectionism.” This was replaced with a watered-down pledge to “strengthen the contribution of trade to our economies” - language viewed by some participants as preserving U.S. flexibility on trade policy. German Finance Minster Wolfgang Schaeuble, who met with Mnuchin in Berlin before the Baden Baden meeting, said consensus could not be reached on the meaning of protectionism.. He suggested at a news conference that Mnuchin may not have had a clear mandate to negotiate on trade issues. Asked about this, Mnuchin said he knows Trump’s desires on trade and negotiated them from Baden Baden, adding: “the new language makes sense.” The deletion of a “ritualistic phrase” in the G20’s core language could over time diminish U.S. influence, said Eswar Prasad, a former International Monetary Fund official and  trade policy professor at Cornell University. “The U.S. may have won this battle by forcefully imposing its will on the rest of the G20, but the outcome represents a step backward in U.S. global leadership on issues such as the promotion of free trade and tackling climate change,” said Prasad.  But the Baden Baden meeting established Mnuchin as a pragmatic operator in the Trump administration’s drive for a more level playing field on trade, said Domenico Lombardi, another former IMF official now with the Centre for International Governance Innovation, a Canadian think-tank.   “It’d be in the interest of Germany and Europe to establish a strong, bilateral relationship with the new Treasury secretary rather than questioning his authority,” Lombardi said. “The alternative for them would be to negotiate directly with Trump and that would be worse.”  ",1
"ABIDJAN (Reuters) - Three United Nations soldiers from Bangladesh were killed by an explosive device that detonated as they were escorting a convoy in northern Mali on Sunday, the West African country s peacekeeping mission and Bangladesh s military said.  Attacks on peacekeepers in Mali, where Islamist groups continue to operate in the vast desert in the north of the country, have made the U.N. mission there, MINUSMA, the organization s deadliest. Another five U.N. troops were seriously wounded in Sunday s explosion, which occurred at around 7 a.m. (0700 GMT) on the main road between the towns of Anefis and Gao, MINUSMA said in a statement.  Our thoughts go firstly to the families and loved ones. We pledge our complete support to them during this painful ordeal,  the head of MINUSMA, Koen Davidse, said.  The mission will use all means to ensure that justice is rendered.   The U.N. did not immediately release the nationalities of the soldiers. But the Bangladesh military s media department confirmed that three of its soldiers had died by an improvised explosive device during an encounter with militants, adding that four other Bangladeshi peacekeepers were injured in the attack. West Africa s arid Sahel region has in recent years become a breeding ground for jihadist groups   some linked to al Qaeda and Islamic State   that European countries, particularly France, fear could threaten Europe if left unchecked. Despite a 2013 French-led military operation that drove back militants who had seized control of Mali s north, the area remains home to groups that have staged assaults on high-profile targets in the capital Bamako, Burkina Faso and Ivory Coast. MINUSMA, established in the wake of the French intervention, has struggled to quell the unrest. The U.N. Security Council established a sanctions regime this month that allows the body to blacklist anyone who violates or obstructs a fragile 2015 peace deal signed by Mali s government and separatist groups. Anyone who attacks peacekeepers, hinders the delivery of aid, commits human rights abuses or recruits child soldiers could also face sanctions, including a global travel ban or asset freeze. ",1
"WASHINGTON (Reuters) - The U.S. government on Tuesday issued a technical alert about cyber attacks it said are sponsored by the North Korean government that have targeted the aerospace, telecommunications and financial industries since 2016. The alert, from the FBI and Department of Homeland Security, said North Korean hackers were using a type of malware known as  FALLCHILL  to gain entry to computer systems and compromise network systems.  The FBI and DHS had issued a warning in June that squarely blamed the North Korean government for a raft of cyber attacks stretching back to 2009 targeting media, aerospace and financial sectors, as well as critical infrastructure, in the United States and globally. Tuesday s alert included the publication of IP addresses   the FBI said were linked to the hacking campaign and was intended to help private industry guard against the attacks. The FALLCHILL malware was described as providing hackers with wide latitude to monitor and disrupt infected systems. The malware typically gained access to systems as a file sent via other North Korean malware or when users unknowingly downloaded it by visiting sites compromised by the hackers. The new alert coincides with increasing tensions between Washington and Pyongyang over North Korea s missile tests. The previous warning, in June, said that North Korea would continue to rely on cyber operations to advance its military and strategic objectives. North Korea has routinely denied involvement in cyber attacks against other countries. ",1
"DOHA (Reuters) - Qatar has signed 36 worker protection agreements with countries that provide much of its labour force, state media reported on Wednesday, weeks before the International Labour Organisation is to decide whether to investigate it for worker abuse.   Qatar is keen to show it is tackling allegations of worker exploitation as it prepares to host the 2022 soccer World Cup, which the Gulf Arab state has presented as a showcase of its progress and development. State news agency QNA did not provide details of the bilateral agreements, but said they are in addition to five memorandums of understanding, preparations for a minimum wage, and an employment support fund that would help workers faced with overdue wages. Labour and rights groups have attacked the gas-rich state for its  kafala  sponsorship system, which forces the country s 1.6 million mainly Asian foreign workers to seek their employer s consent to change jobs or leave the country - a measure groups say leaves workers open to exploitation. Qatar last year issued changes to this system, allowing workers who have completed contracts to change jobs freely and imposing fines on businesses who confiscate employees  passports, but rights groups have said the new measures do not go far enough. Qatar is expected to present a report by November on implementation of its reforms to the ILO, which will then decide whether to form a commission of inquiry, a rare sanction which the United Nations agency has imposed only about a dozen times since World War Two. ",1
"TASHKENT (Reuters) - President Shavkat Mirziyoyev said on Friday Uzbekistan had reported inflated economic growth and employment figures for years, describing the amplified numbers as  fiction , and promised more reforms in the Central Asian nation. The former Soviet republic has reported gross domestic product growth of about eight to 10 percent for a decade, although foreign economists have often questioned the quality and veracity of its data. Speaking to parliament, Mirziyoyev, elected president a year ago after the death of veteran leader Islam Karimov, said those figures were not real.  Eight percent (GDP growth) was fiction,  he said, adding that this year s growth was seen at 5.5 percent.  To be frank, I ordered the 5.5 percent figure to be checked almost 10 times.  Employment figures were also greatly inflated, he said.  In 2017 we have created 336,000 new jobs and this is a real figure,  he said.  Before, we used to report creating nearly a million jobs annually. No country in the world can do it!  Mirziyoyev, who had served as prime minister since 2003, blamed the misleading reports on former government economists without naming them. Mirziyoyev has reshuffled the government during his first year in power and implemented some reforms such as the liberalization of the previously draconic foreign exchange regulations which had scared off foreign investors. On Friday, he vowed to continue reforms and said Uzbekistan would resume talks on joining the World Trade Organisation next year. Mirziyoyev also said the resource-rich nation of 32 million badly needed to upgrade its ageing infrastructure.  In 2017 we have produced 56.5 billion cubic meters of natural gas,  he said.  But because the sector had not been modernized for many years we have great losses, up to 20-23 percent, during production and shipping.  Mirziyoyev said Uzbekistan would boost gas output to 66 bcm next year. ",1
